"businessId","address","category","city","insertedAtTimestamp","Latitude","Longitude","name","phone","rating","reviewCount","url","zipcode"
"bu7k1pBrfbhGzYao3YoHsg","76 Pearl St","sushi","New York","2022-10-19 15:46:51","40.70377","'-74.01041","Nara Sushi","'+16467200202","4.5","85","https://www.yelp.com/biz/nara-sushi-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10004"
"9hq17llLGdNCAsLWJk0NVA","28-51 42nd St","mediterranean","Astoria","2022-10-19 15:44:02","40.7633242210283","'-73.9131483652998","Napoli’s Bistro","'+13475310202","4.5","7","https://www.yelp.com/biz/napoli-s-bistro-astoria?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11103"
"i6xP3ZfL78PXg2gjsOz-og","141 W 69th St","kosher","New York","2022-10-19 15:41:38","40.77625","'-73.98146","Noidue Carne","'+12127122223","4","47","https://www.yelp.com/biz/noidue-carne-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10023"
"WELTQ_RjOH_Al_f5OK88WA","1442 Myrtle Ave","sushi","Brooklyn","2022-10-19 15:57:08","40.698801","'-73.917241","Sushi King","'+17184433388","4","32","https://www.yelp.com/biz/sushi-king-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11237"
"qH8PVeddtVs9cKN2pwgdkQ","42 E Broadway","szechuan","New York","2022-10-19 16:05:10","40.7137","'-73.99598","Hwa Yuan","'+12129666002","4","407","https://www.yelp.com/biz/hwa-yuan-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10002"
"sCdHhISHDQ34_j4Z3u8MWw","Cape Liberty Cruise Port","seafood","Bayonne","2022-10-19 15:56:46","40.6649886303608","'-74.0716842305637","Izumi","'+17326199130","4","7","https://www.yelp.com/biz/izumi-bayonne?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07002"
"OOZgZGmiKocoYRgUOupEcA","230 Thompson St","ramen","New York","2022-10-19 15:47:29","40.72933","'-73.99865","karakatta","'+19172616297","4","259","https://www.yelp.com/biz/karakatta-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10012"
"jR09vZmJnwKPw4DyMxgwnw","348 Bowery","sushi","New York","2022-10-19 15:53:58","40.72664","'-73.99202","Sushi on Jones","'+19172701815","4","497","https://www.yelp.com/biz/sushi-on-jones-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10012"
"c3eMI4_o4dPDDhPV_ibBYQ","831 3rd Ave","bakeries","New York","2022-10-19 15:12:01","40.75621204461465","'-73.97028782455128","Ess-a-Bagel","'+12129801010","4","4120","https://www.yelp.com/biz/ess-a-bagel-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10022"
"Q3q5ODGrzCGjTUKaFEWJkw","651 Manhattan Ave","indpak","Brooklyn","2022-10-19 15:29:00","40.7242889","'-73.9514008","New Green Leaf","'+17183830956","1.5","5","https://www.yelp.com/biz/new-green-leaf-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11222"
"KGD7hsGHd3KpiEGOApZLvQ","85 Kenmare St","sushi","New York","2022-10-19 15:57:01","40.72136","'-73.99675","Mikaku Sushi","'+12124314820","3.5","170","https://www.yelp.com/biz/mikaku-sushi-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10012"
"T5aGLWBjIZoV0pSW80nJXA","101 Hudson St","indpak","Jersey City","2022-10-19 15:25:59","40.71638242842502","'-74.03521448255054","Amiya","'+12014338000","3.5","445","https://www.yelp.com/biz/amiya-jersey-city-4?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07302"
"uMCOyB83Et3GAMNi75Tb3w","Near 6 Av/w 44 St","indpak","New York","2022-10-19 15:25:10","40.75597891532932","'-73.98300948308746","Indian Tasty Halal Food","'+19173457164","4.5","8","https://www.yelp.com/biz/indian-tasty-halal-food-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10036"
"sgKNAn72O2XMQXS6AWmf9w","185 Newark Ave","chinese","Jersey City","2022-10-19 16:09:36","40.72117","'-74.04568","Food King Kitchen","'+12013325422","4","103","https://www.yelp.com/biz/food-king-kitchen-jersey-city-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07302"
"E48WbksxAk19a8vjJRVIVQ","16 E 39th St","italian","New York","2022-10-19 15:33:43","40.75107","'-73.98135","Ramerino Italian Prime","'+16468807885","5","3","https://www.yelp.com/biz/ramerino-italian-prime-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10016"
"Qsc2DrX3IR-uGfwnUlOzcA","4840 Broadway","chinese","New York","2022-10-19 16:12:55","40.86626","'-73.92474","Lotus Express","'+12125698899","4","82","https://www.yelp.com/biz/lotus-express-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10034"
"xd_8cHyPO8sjIV8JMojHnw","203 E 14th St","chinese","New York","2022-10-19 16:12:20","40.7333221435547","'-73.9865036010742","Red House","'+12122288288","2.5","102","https://www.yelp.com/biz/red-house-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10003"
"wfhMIiMh2A2psCGONOVSlg","90 3rd Ave","szechuan","New York","2022-10-19 16:03:08","40.732072","'-73.988074","Han Dynasty","'+12123908685","4","1327","https://www.yelp.com/biz/han-dynasty-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10003"
"'-8_vEcBA2Lqd8786S-Ss-g","102 E 22nd St","italian","New York","2022-10-19 15:42:42","40.73918","'-73.98629","Novita Restaurant","'+12126772222","4","411","https://www.yelp.com/biz/novita-restaurant-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10010"
"VbFYau70iG_s6UNFwYtGVQ","15 Union Square W","chinese","New York","2022-10-19 16:00:32","40.73589","'-73.9917","Xu's Public House","'+12129019971","4","118","https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10003"
"JPEIN-ZFo0-6X06nz6cfYA","47-38 Vernon Blvd","sushi","Long Island City","2022-10-19 15:52:16","40.74445","'-73.9538199","Sushi Daizen","'+17187291297","4.5","140","https://www.yelp.com/biz/sushi-daizen-long-island-city?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11101"
"g2ymxufzvleJnTj3WGMmnw","5401 Northern Blvd","chinese","Woodside","2022-10-19 16:10:19","40.75361","'-73.90649","Sum Fung","'+17189320411","3.5","17","https://www.yelp.com/biz/sum-fung-woodside?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11377"
"5f4tRvdXT9C2lHJ0prpmsw","54 Great Jones St","newamerican","New York","2022-10-19 15:13:24","40.7267147574463","'-73.9921676237617","Jolene","","4","30","https://www.yelp.com/biz/jolene-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10012"
"diiUjS6uHvbQRoiWOGKXsA","236 N 12th St","sushi","Brooklyn","2022-10-19 15:45:35","40.71913964537471","'-73.95284072719873","Nami Nori","'+19179091299","4.5","84","https://www.yelp.com/biz/nami-nori-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11211"
"9AUVb5HNQl2117Nkl7sP-Q","145 Duane St","sushi","New York","2022-10-19 15:52:16","40.71659","'-74.007919","Takahachi Tribeca Restaurant","'+12125711830","4","267","https://www.yelp.com/biz/takahachi-tribeca-restaurant-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10013"
"2J3--ZI6CcoYLWSYYVdt7Q","333 Park Ave S","chinese","New York","2022-10-19 15:13:59","40.741084","'-73.985324","Milu","'+12123776403","4.5","178","https://www.yelp.com/biz/milu-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10010"
"fiPKqhW7BGq3aURuLPQn9Q","338 Bedford Ave","chickenshop","New York","2022-10-19 15:21:27","40.71285","'-73.96248","Namkeen","'+13476583383","4","51","https://www.yelp.com/biz/namkeen-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11249"
"9xRIcn0jTyvWNH9aBO3oAA","25 St Marks Pl","sushi","New York","2022-10-19 15:49:52","40.72913","'-73.988465","Kenka","'+12122546363","3.5","1625","https://www.yelp.com/biz/kenka-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10003"
"1mp7uP6Kz_Zz4UClVfnjFQ","141 Leonard St","italian","Brooklyn","2022-10-19 15:33:11","40.708337","'-73.946965","Testo","'+17183884810","4.5","228","https://www.yelp.com/biz/testo-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11206"
"MXYtu8-0eNkW6L4firJfcw","1650 3rd Ave","japanese","New York","2022-10-19 16:12:39","40.78286","'-73.95126","Chinatown Restaurant","'+12129873500","3","281","https://www.yelp.com/biz/chinatown-restaurant-new-york-3?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10128"
"CesS-E8Q3ztX6VnkXO6wBg","5 Doyers St","chinese","New York","2022-10-19 16:03:50","40.7143299","'-73.99804","Chinese Tuxedo","'+16463558693","3.5","381","https://www.yelp.com/biz/chinese-tuxedo-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10013"
"RRcc77xew_Ab3EMf5olP2Q","25 W 51 St","italian","New York","2022-10-19 15:43:27","40.760004","'-73.978203","Allora Rock Center","","5","1","https://www.yelp.com/biz/allora-rock-center-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10104"
"H5bhfR5sL0I2w1csjI1uMA","1-50 50th Ave","pizza","Long Island City","2022-10-19 15:30:04","40.7435117","'-73.9590968","Piatto","'+17183612751","4","226","https://www.yelp.com/biz/piatto-long-island-city?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11101"
"SCQ9B9jxqNHvJKQ-RagxaA","413 E 12th St","cocktailbars","New York","2022-10-19 15:32:31","40.72979","'-73.98274","SPES","","4.5","20","https://www.yelp.com/biz/spes-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10009"
"gls8Eii-vgwKScOCNQWz9w","285 Mott St","italian","New York","2022-10-19 15:36:05","40.724308","'-73.994457","Cafetal Social Club","'+12129661259","4.5","147","https://www.yelp.com/biz/cafetal-social-club-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10012"
"zS4j95rR7PRdFdIfqD2Mmg","568 Vanderbilt Ave","halal","Brooklyn","2022-10-19 15:24:27","40.67966","'-73.96834","Omar's Fine Cuisine","'+17186180923","5","41","https://www.yelp.com/biz/omars-fine-cuisine-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11238"
"F5T07Hblb4Kzxz0CVbnydw","1406 Bergen Blvd","ramen","Fort Lee","2022-10-19 15:57:29","40.84918","'-73.98441","Menya Sandaime","'+12013664204","4","60","https://www.yelp.com/biz/menya-sandaime-fort-lee-3?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07024"
"QqrEF8_ZQCGi63cL10J5oA","232 E 58th St","indpak","New York","2022-10-19 15:23:01","40.76016","'-73.96582","Chola","'+12126884619","4","658","https://www.yelp.com/biz/chola-new-york-3?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10022"
"6oQKDCJrgDffPKXPTPBXlA","6417 Fresh Pond Rd","chinese","Ridgewood","2022-10-19 16:11:10","40.7099237520059","'-73.8989976712028","King Wah Restaurant","'+17184185858","3.5","84","https://www.yelp.com/biz/king-wah-restaurant-ridgewood?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11385"
"OvdCm3j_5HzItolfvwrEUA","1026 3rd Ave","chinese","New York","2022-10-19 16:02:11","40.762738760552196","'-73.96594827668659","Lilli & Loo","'+12124217800","3.5","446","https://www.yelp.com/biz/lilli-and-loo-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10065"
"iIkF2u2A3QC8xp6zzQGvzg","147 E 50th St","burgers","New York","2022-10-19 15:20:09","40.75617","'-73.97131","Empire Burger House","'+12127531144","4","19","https://www.yelp.com/biz/empire-burger-house-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10022"
"C69uTzoWFaIWcpnYf2LbRw","3452 Broadway","ramen","New York","2022-10-19 15:44:38","40.8235051","'-73.9522425","ROKC","'+13322178755","4.5","488","https://www.yelp.com/biz/rokc-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10031"
"ENfB82aVceC3VcTfq54rxQ","1151 Summit Ave","chinese","Jersey City","2022-10-19 16:07:55","40.7543291","'-74.0468573","Lee's Chinese Restaurant","'+12012171557","3.5","23","https://www.yelp.com/biz/lees-chinese-restaurant-jersey-city?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07307"
"n9vGLAZhWiRGm-hWX6z7-A","449 Nostrand Ave","turkish","Brooklyn","2022-10-19 15:16:51","40.68202","'-73.94977","Bunny","","4.5","43","https://www.yelp.com/biz/bunny-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11216"
"Jgaf3JmVaPokYB3ezbhjCQ","23 E 74th St","italian","New York","2022-10-19 15:37:35","40.7734565734863","'-73.964729309082","Caravaggio","'+12122881004","3.5","124","https://www.yelp.com/biz/caravaggio-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10021"
"KEWIhmU2R2kZH3BtARkWlg","67A Eldridge St","chinese","New York","2022-10-19 16:02:11","40.71665","'-73.99284","Nuan Xin Rice Roll","'+12129200156","4.5","48","https://www.yelp.com/biz/nuan-xin-rice-roll-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10002"
"Z7gHAR1j_hjdxoWO7kYgeQ","400 Newark St","sushi","Hoboken","2022-10-19 15:53:01","40.737554","'-74.037218","Okinawa Sushi Restaurant","'+12012220298","4","390","https://www.yelp.com/biz/okinawa-sushi-restaurant-hoboken?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","07030"
"ESpIimUxHNF1fFuGBdVwCg","200 5th Ave","italian","New York","2022-10-19 15:44:17","40.742344","'-73.989952","La Pizza & La Pasta at Eataly Flatiron","'+12122292560","3.5","447","https://www.yelp.com/biz/la-pizza-and-la-pasta-at-eataly-flatiron-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10010"
"lKxmH-hQ6ezKbq4URKrd-Q","190 Hester St","chinese","New York","2022-10-19 16:02:32","40.71825","'-73.99842","May Wah Fast Food","'+12129256428","4","400","https://www.yelp.com/biz/may-wah-fast-food-new-york-3?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10013"
"YfJZBmm9tfW--W_WIGReqA","2728 Church Ave","chinese","Brooklyn","2022-10-19 16:12:22","40.65047","'-73.951484","Baili Restaurant","'+17182875599","4","42","https://www.yelp.com/biz/baili-restaurant-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11226"
"nTt5cLJVcmBdM640izladw","50 Starr St","italian","Brooklyn","2022-10-19 15:32:57","40.70114","'-73.92677","Carmentas Italian Specialties","'+17186765003","4.5","137","https://www.yelp.com/biz/carmentas-italian-specialties-brooklyn-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11221"
"KdLP9XehfVmNonUg8O6taA","97-11 Queens Blvd","japanese","Rego Park","2022-10-19 15:57:15","40.729853","'-73.860697","Bamboo Ya","'+17188061228","4","317","https://www.yelp.com/biz/bamboo-ya-rego-park-43?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11374"
"ocnHpILS80DHL--34L8xpw","181 E 78th St","sushi","New York","2022-10-19 15:46:28","40.77385","'-73.95813","Sushi Noz","'+19173381792","4.5","167","https://www.yelp.com/biz/sushi-noz-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10075"
"pMD9ZQcyKfD6N2zb0kiR2A","209 Utica Ave","newamerican","Crown Heights","2022-10-19 16:07:33","40.6716833260603","'-73.9305902612873","Hardee On Utica","'+17187732789","4","47","https://www.yelp.com/biz/hardee-on-utica-crown-heights?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11213"
"SPyN19tjQyRTD-ltN0qNJw","2 W 32nd St","ramen","New York","2022-10-19 15:47:23","40.7472532","'-73.9861784","Koku Ramen","'+12126438488","4","476","https://www.yelp.com/biz/koku-ramen-new-york-4?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10001"
"R0tLL3xstwMDf27US0y-Ow","104 Audubon Ave","italian","New York","2022-10-19 15:41:42","40.842267","'-73.937457","Bella Notte","'+17188841666","4.5","12","https://www.yelp.com/biz/bella-notte-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10032"
"hHzngEBZs7iLE42Zv3MHXg","91 E 3rd St","culturalcenter","New York","2022-10-19 15:49:52","40.72482","'-73.98779","Resobox  East Village","'+12125985993","4.5","11","https://www.yelp.com/biz/resobox-east-village-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10003"
"W2CqfHWZoOiRuW2jt1J-xQ","234 Starr St","turkish","Brooklyn","2022-10-19 15:21:49","40.70554","'-73.922316","Turk's Inn","'+17182150025","4.5","69","https://www.yelp.com/biz/turks-inn-brooklyn?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11237"
"ONQRhDuWv0e9R5xOiI7YAA","321 W 44th St","japanese","New York","2022-10-19 15:44:58","40.75908","'-73.98989","Gyu-Kaku Japanese BBQ","'+16466929115","4","1333","https://www.yelp.com/biz/gyu-kaku-japanese-bbq-new-york-3?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10036"
"16kAl0fJo-7g5wu_MHqSmA","null","indpak","New York","2022-10-19 15:28:14","40.7862","'-73.97588","Mysttik Masaala Grand Bazaar NYC","'+19173063128","5","1","https://www.yelp.com/biz/mysttik-masaala-grand-bazaar-nyc-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10024"
"ff5YMRmcsYYRL7P4j70SpQ","251 E 35th St","japanese","New York","2022-10-19 15:55:36","40.74562","'-73.97557","Ginza Japanese Cuisine","'+12128893333","5","1","https://www.yelp.com/biz/ginza-japanese-cuisine-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10016"
"R3UNnA8EbjhNWBHS0wJ0VA","1049 2nd Ave","szechuan","New York","2022-10-19 16:01:23","40.75831","'-73.96636","Grand Sichuan Eastern","'+12123555855","3.5","271","https://www.yelp.com/biz/grand-sichuan-eastern-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10022"
"GAQmkl1rx8IMb1xOK388pA","135 W 50th St","chinese","New York","2022-10-19 16:03:43","40.761038295811474","'-73.98189336061478","Wok & Staple","","4","1","https://www.yelp.com/biz/wok-and-staple-new-york?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10020"
"5w8CYpHKq8oQth42wSpt-g","4113 Queens Blvd","japanese","Sunnyside","2022-10-19 15:53:58","40.743972616473854","'-73.9229326221067","Ariyoshi","'+17189373288","3.5","330","https://www.yelp.com/biz/ariyoshi-sunnyside?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","11104"
"B55Ocx5RBWxo6AGSucYSIA","236 5th Ave","mediterranean","New York","2022-10-19 15:14:12","40.74435","'-73.98778","Ilili","'+12126832929","4","2627","https://www.yelp.com/biz/ilili-new-york-2?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10001"
"3xd4L_TdfdhuCjAzJecs6A","2477 Arthur Ave","lounges","Bronx","2022-10-19 15:38:54","40.8573321267268","'-73.8862630999689","Michaelangelo's Little Italy","'+17182208355","3.5","250","https://www.yelp.com/biz/michaelangelos-little-italy-bronx-3?adjust_creative=IOLsXiNGCmjb1rI-Kq-Wog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IOLsXiNGCmjb1rI-Kq-Wog","10458"
